Time,ECG_Lead1
110,0.0015093214285715004
111,0.0018665357142857379
112,0.0019219285714285154
113,0.001688571428571452
114,0.0013352142857142116
115,0.0012014999999999632
116,0.0013699285714285534
117,0.001723714285714349
118,0.0019714285714285446
119,0.0018153214285714877
120,0.0014796428571427964
121,0.0011836071428572125
122,0.001255928571428606
123,0.0015565714285714247
124,0.0019258928571428413
125,0.0019457142857143188
126,0.001660178571428566
127,0.0012926785714285469
128,0.0012103928571429025
129,0.0014323928571428723
130,0.0017920714285714163
131,0.001953857142857172
132,0.0017682857142857652
133,0.0014026071428571438
134,0.001160571428571495
135,0.0013165714285713749
136,0.0016650000000000022
137,0.001927178571428507
138,0.0018336428571427937
139,0.0015475714285714608
140,0.0012248571428572117
141,0.0012370714285714155
142,0.0015042857142857104
143,0.001849607142857122
144,0.0019077857142857368
145,0.001704642857142805
146,0.001346142857142902
147,0.001169464285714282
148,0.0013453928571428163
149,0.001721464285714244
150,0.001970785714285788
151,0.0018337499999999706
152,0.0014768571428571116
153,0.0011795357142857098
154,0.0012699642857143597
155,0.001581964285714272
156,0.001932214285714297
157,0.0019141071428571926
158,0.00162942857142855
159,0.0012565714285713626
160,0.0012028928571428058
161,0.0014652857142856642
162,0.0018688928571428676
163,0.0020128928571428975
164,0.0017951785714286318
165,0.0014200714285714916
166,0.0011920714285714442
167,0.0013466785714286343
168,0.0017345357142857106
169,0.0020389285714285015
170,0.0019426071428571034
171,0.0016368214285714699
172,0.0012566785714285395
173,0.001274142857142887
174,0.0015763928571429023
175,0.0019313571428571867
176,0.001962321428571404
177,0.0016783928571428473
178,0.0012947142857142983
179,0.0011931428571429084
180,0.001409142857142801
181,0.0017583214285713617
182,0.0019745357142857602
183,0.0018086785714285015
184,0.0014569285714286094
185,0.0011718214285714116
186,0.001269107142857097
187,0.001571357142857112
188,0.0018957857142857344
189,0.0018686785714285138
190,0.0016068214285713874
191,0.0012620357142857077
192,0.001193249999999933
193,0.0014200714285714916
194,0.001851321428571495
195,0.0020725714285713794
196,0.0019458214285714957
197,0.00168246428571435
198,0.0016264285714285114
199,0.001984071428571456
200,0.002471035714285768
201,0.002834464285714284
202,0.0027370714285714216
203,0.002238321428571461
204,0.0016015714285713958
205,0.0013180714285713944
206,0.0014438571428571428
207,0.0017260714285714787
208,0.0016765714285714496
209,0.0013642500000000065
210,0.0010257857142857826
211,0.0009878571428572006
212,0.0012474642857142218
213,0.0016417499999999308
214,0.001869214285714246
215,0.0017510357142857711
216,0.0014364642857142228
217,0.001172678571428522
218,0.0012973928571428062
219,0.0016501071428571378
220,0.001976464285714335
221,0.001929535714285789
222,0.001628892857142818
223,0.0012771428571429259
224,0.0012556071428570753
225,0.0015275357142857818
226,0.0019187142857142751
227,0.002055964285714294
228,0.0018099642857143192
229,0.0014456785714285405
230,0.0012767142857142183
231,0.0014396785714286154
232,0.0017896071428571097
233,0.002038178571428568
234,0.0019151785714285044
235,0.001612714285714288
236,0.0012974999999999831
237,0.0013532142857142914
238,0.001715785714285697
239,0.00207610714285715
240,0.0021084642857142097
241,0.0018550714285714674
242,0.0014732142857143162
243,0.0013483928571428549
244,0.0015802500000000512
245,0.0019602857142856527
246,0.0021459642857142368
247,0.0019776428571428237
248,0.0016538571428571102
249,0.0014057142857143593
250,0.00154082142857145
251,0.0018821785714285358
252,0.0022008214285714344
253,0.0021527142857142474
254,0.0019008214285713722
255,0.0015308571428571988
256,0.001499571428571451
257,0.0017796428571428585
258,0.002138678571428646
259,0.002208857142857111
260,0.001978607142857111
261,0.0016442142857142374
262,0.0014890714285714678
263,0.0016813928571428858
264,0.0020238214285714356
265,0.002246249999999961
266,0.002093357142857144
267,0.0017573571428570745
268,0.0014424642857143004
269,0.001492178571428531
270,0.0017536071428571021
271,0.002070000000000048
272,0.002087357142857219
273,0.0018317142857142191
274,0.0014468571428571816
275,0.001316035714285643
276,0.0015276428571428064
277,0.0018732857142857487
278,0.0020272500000000295
279,0.0018486428571428347
280,0.0015108214285713675
281,0.001245750000000001
282,0.0013211785714286098
283,0.0015903214285714793
284,0.0018909642857142981
285,0.0018772500000000746
286,0.0016040357142857026
287,0.0012153214285713634
288,0.001182214285714218
289,0.0014210357142857787
290,0.0017791071428571266
291,0.0018947142857142702
292,0.0016897499999999406
293,0.0013214999999999883
294,0.0011236071428572002
295,0.0012949285714284997
296,0.0016468928571428977
297,0.001910999999999977
298,0.0018159642857142444
299,0.0015083571428572131
300,0.0011368928571428682
301,0.001138071428571357
302,0.0014026071428571438
303,0.001755964285714232
304,0.0018246428571428298
305,0.0016661785714286433
306,0.001337892857142872
307,0.0011647500000000223
308,0.0013471071428571894
309,0.0017312142857142934
310,0.0019326428571428522
311,0.0017825357142857204
312,0.0014216785714285356
313,0.0010897499999999688
314,0.0011668928571427982
315,0.001513392857142851
316,0.0018726428571428399
317,0.001876392857142812
318,0.0016147500000000393
319,0.0012654642857143016
320,0.0011944285714285741
321,0.0014015357142856796
322,0.0017819999999999885
323,0.0019387499999999542
324,0.0017448214285714922
325,0.00137239285714286
326,0.0011490000000000476
327,0.0012992142857143562
328,0.001690178571428496
329,0.0020189999999999995
330,0.0018963214285714664
331,0.0015153214285714256
332,0.0011411785714285725
333,0.0011850000000000551
334,0.0014858571428570753
335,0.001886571428571417
336,0.0019428214285714571
337,0.0016892142857143609
338,0.0012992142857143562
339,0.0011920714285714442
340,0.001410857142857174
341,0.001787785714285712
342,0.0019763571428571577
343,0.0018125357142856505
344,0.0014591785714285622
345,0.001184464285714323
346,0.0012807857142857213
347,0.0016274999999999753
348,0.0019592142857143406
349,0.0019187142857142751
350,0.0016396071428571547
351,0.001285928571428536
352,0.0012581785714285588
353,0.001511250000000075
354,0.0018957857142857344
355,0.002006357142857088
356,0.0018185357142857278
357,0.0014996785714286277
358,0.0012715714285714036
359,0.0013643571428571834
360,0.0017222142857143297
361,0.0020362499999999934
362,0.001957928571428523
363,0.0016536428571429086
364,0.0013231071428571844
365,0.0013852499999999729
366,0.0016638214285713611
367,0.002007214285714351
368,0.0020441785714286455
369,0.0017757857142857096
370,0.001352892857142913
371,0.0011764285714286466
372,0.0013598571428571253
373,0.0017857499999999605
374,0.0020100000000000356
375,0.001850785714285763
376,0.0014935714285713734
377,0.0012097499999999936
378,0.001337142857142786
379,0.001648392857142917
380,0.001978607142857111
381,0.0019091785714285792
382,0.0016164642857142602
383,0.0012541071428572082
384,0.001225714285714322
385,0.0014645357142857307
386,0.0018113571428571618
387,0.0019067142857142727
388,0.0017368928571428403
389,0.0014801785714285286
390,0.0014316428571427865
391,0.0016896428571429162
392,0.0022018928571428983
393,0.002637535714285783
394,0.002649749999999987
395,0.002342571428571359
396,0.001973357142857119
397,0.001840178571428603
398,0.0018378214285714733
399,0.0020077499999999306
400,0.0018867857142857705
401,0.001530750000000022
402,0.0010959642857142477
403,0.0009037500000000063
404,0.0010116428571428518
405,0.001392964285714271
406,0.0016643571428570933
407,0.0015961071428572029
408,0.0013333928571428138
409,0.0012422142857142302
410,0.0014538214285713938
411,0.001660607142857121
412,0.0019146428571429246
413,0.0018289285714285341
414,0.0015183214285714643
415,0.0011645357142856686
416,0.0011156785714285483
417,0.0014993571428570972
418,0.002117464285714326
419,0.002292321428571396
420,0.002020821428571397
421,0.001550785714285701
422,0.0012536785714285007
423,0.0013808571428570917
424,0.0017441785714285831
425,0.0021309642857143475
426,0.002114571428571464
427,0.0017381785714285058
428,0.0012921428571428149
429,0.001222392857142905
430,0.001657821428571436
431,0.0022452857142856737
432,0.002230499999999986
433,0.0018341785714285257
434,0.0013235357142857395
435,0.0011449285714285448
436,0.0013052142857142813
437,0.0017095714285714182
438,0.001986642857142787
439,0.0018739285714285054
440,0.0014814642857143465
441,0.0011511428571428237
442,0.0012501428571428822
443,0.0016491428571428505
444,0.0020125714285713667
445,0.0019213928571427832
446,0.0015908571428572113
447,0.0011471785714284976
448,0.0011330357142857192
449,0.0014573571428571645
450,0.0019326428571428522
451,0.0021414642857143307
452,0.0018884999999999913
453,0.001349571428571496
454,0.001133678571428628
455,0.0013325357142857034
456,0.0015911785714285895
457,0.0018313928571428407
458,0.001775035714285776
459,0.0013778571428572051
460,0.0008597142857143223
461,0.0007414285714285184
462,0.0009641785714285739
463,0.0012567857142857161
464,0.0012263571428570788
465,0.0009635357142856651
466,0.0005973214285714638
467,0.00043339285714293194
468,0.0005534999999999814
469,0.0008707500000000376
470,0.0010162499999999345
471,0.0008633571428571178
472,0.0005468571428571473
473,0.000216964285714332
474,0.0003003214285714405
475,0.0006091071428571126
476,0.0008632499999999409
477,0.0007363928571428805
478,0.0004608214285713785
479,8.721428571425756e-05
480,-3.0107142857106947e-05
481,0.0003388928571429314
482,0.0007761428571428601
483,0.0008459999999999468
484,0.00047871428571428154
485,-9.128571428568425e-05
486,-0.00027439285714286096
487,2.903571428564281e-05
488,0.0004546071428570997
489,0.0006823928571427931
490,0.0004992857142856926
491,9.375000000006699e-05
492,-0.0002557500000000244
493,-0.00015503571428574504
494,0.00017024999999998769
495,0.0004821428571428754
496,0.0005589642857143267
497,0.00033792857142864413
498,-0.00014485714285714023
499,-0.0003075000000000066
500,-0.00014250000000001048
501,0.0003017142857142829
502,0.0005396785714285812
503,0.00030278571428574705
504,-0.00011196428571427219
505,-0.00034007142857142016
506,-0.00018632142857141686
507,0.00018385714285718637
508,0.0005023928571429081
509,0.00044957142857146186
510,9.064285714285144e-05
511,-0.0003026785714285702
512,-0.0002449285714285868
513,-3.77142857143044e-05
514,0.0003713571428571681
515,0.0005238214285714297
516,0.0003919285714285792
517,8.025000000004517e-05
518,-0.00012374999999999707
519,2.5714285714225785e-05
520,0.00037296428571421204
521,0.0006784285714286195
522,0.000637928571428554
523,0.00036910714285721524
524,-5.66785714285954e-05
525,-9.267857142860285e-05
526,0.00028028571428576147
527,0.0007442142857143556
528,0.0007975714285713817
529,0.0005081785714286318
530,5.775000000005954e-05
531,-5.989285714283556e-05
532,0.0001760357142857113
533,0.0006002142857143257
534,0.0008620714285714522
535,0.0006543214285714376
536,0.00023046428571435384
537,-1.714285714289332e-05
538,9.34285714285364e-05
539,0.00048589285714284767
540,0.0008551071428570875
541,0.0008312142857142594
542,0.0005472857142857025
543,0.0001359642857143533
544,9.610714285719674e-05
545,0.00037864285714291106
546,0.0008078571428571633
547,0.000951428571428638
548,0.000712607142857077
549,0.0003011785714285509
550,0.0001215000000000442
551,0.0002959285714285593
552,0.0007420714285714272
553,0.0010452857142857295
554,0.0009124285714285918
555,0.0005115000000000488
556,0.00014592857142860436
557,0.00018460714285711992
558,0.00045878571428577936
559,0.0008735357142857225
560,0.0009454285714285606
561,0.0006490714285714461
562,0.0001961785714285672
563,9.664285714292882e-05
564,0.0003432857142856603
565,0.0006962142857143456
566,0.0008241428571428701
567,0.0006630000000000231
568,0.0003312857142856578
569,1.639285714288365e-05
570,7.167857142863657e-05
571,0.0004045714285714906
572,0.0008499642857142728
573,0.0008213571428571852
574,0.000525964285714358
575,0.00015503571428574504
576,0.00017410714285713677
577,0.0005513571428572054
578,0.0011412857142857494
579,0.0014445000000000516
580,0.0013049999999999277
581,0.00095753571428574
582,0.0006949285714285277
583,0.0005442857142856639
584,0.0004897499999999967
585,0.0005134285714286234
586,0.0004465714285714232
587,0.00018300000000007595
588,-0.00024825000000000384
589,-0.00018642857142859372
590,0.00015203571428570634
591,0.0005216785714285013
592,0.0005399999999999596
593,0.0002946428571428937
594,-0.00020453571428569818
595,-0.00033900000000003215
596,1.3392857142844962e-05
597,0.0005487857142857219
598,0.0009069642857142465
599,0.0006762857142856912
600,0.00024321428571428985
601,5.882142857137142e-05
602,0.00016221428571431114
603,0.0004938214285714996
604,0.0008135357142857101
605,0.0006997499999999641
606,0.0004123928571428134
607,0.00019692857142850073
608,0.00030375000000003435
609,0.000578785714285652
610,0.000988714285714311
611,0.001100785714285684
612,0.0008827500000000401
613,0.00036985714285714877
614,0.0002006785714286252
615,0.0004605000000000002
616,0.0009490714285713559
617,0.0012571071428570946
618,0.0011495357142857798
619,0.0007720714285713574
620,0.00038228571428570643
621,0.00047828571428572633
622,0.0008913214285714487
623,0.0012309642857143135
624,0.0011664642857142431
625,0.000854892857142886
626,0.0005033571428571954
627,0.0004902857142857288
628,0.0007228928571428587
629,0.0011377499999999786
630,0.001348928571428587
631,0.001213499999999966
632,0.0008200714285713673
633,0.0005008928571428889
634,0.0006342857142857586
635,0.0010134642857142495
636,0.0013899642857142323
637,0.0013263214285714245
638,0.0010018928571428022
639,0.0006488571428570923
640,0.0005845714285713756
641,0.0008518928571428473
642,0.0012468214285714652
643,0.001355142857142866
644,0.001087392857142839
645,0.0005988214285714832
646,0.0004406785714285227
647,0.0006846428571428983
648,0.0010598571428572154
649,0.0012621428571428846
650,0.0011356071428572027
651,0.0007363928571428805
652,0.0003671785714286407
653,0.00041378571428565586
654,0.0007060714285714198
655,0.0010488214285715002
656,0.0010138928571428048
657,0.0006663214285714402
658,0.00024482142857148607
659,0.00015578571428567856
660,0.0003367500000000031
661,0.0006581785714285868
662,0.0007738928571429073
663,0.0005574642857143074
664,0.0001529999999999936
665,-0.0001415357142857232
666,1.4464285714309102e-05
667,0.00040392857142858166
668,0.0006606428571428934
669,0.0005238214285714297
670,9.867857142852797e-05
671,-0.00031350000000000784
672,-0.0002641071428571554
673,-1.1464285714270415e-05
674,0.0003612857142857402
675,0.0003422142857143484
676,-7.285714285742984e-06
677,-0.00043607142857144
678,-0.0006388928571428412
679,-0.00036717857142856453
680,0.00017367857142858156
681,0.000390321428571383
682,0.00013157142857147213
683,-0.0003316071428571123
684,-0.0006823928571428694
685,-0.0005802857142857475
686,-0.0001413214285714456
687,0.00026871428571431416
688,0.00020153571428573562
689,-7.007142857144037e-05
690,-0.0004376785714285601
691,-0.000493499999999969
692,-0.00028821428571426113
693,9.696428571430716e-05
694,0.00024749999999999414
695,0.00010810714285719923
696,-0.0002566071428571348
697,-0.000516428571428586
698,-0.000266571428571462
699,6.825000000004268e-05
700,0.0003656785714286213
701,0.0005402142857143133
702,0.0003614999999999416
703,-0.00015471428571429057
704,-0.0003250714285714551
705,-3.685714285711786e-05
706,0.00047571428571424287
707,0.0006261428571429053
708,0.0004101428571428605
709,9.7500000000496e-06
710,-0.00011796428571427343
711,-0.00033150000000001153
712,-0.0005786785714285513
713,-0.00044860714285717456
714,-0.0005721428571428941
715,-0.0009292500000000306
716,-0.0012718928571428582
717,-0.0012567857142857161
718,-0.0008889642857143189
719,-0.0003906428571428374
720,-0.0002813571428571495
721,-0.0005375357142857291
722,-0.000953571428571414
723,-0.0010136785714286033
724,-0.000710464285714301
725,-0.0002524285714286074
726,-5.2821428571446304e-05
727,-0.0002826428571428912
728,-0.0006146785714285587
729,-0.0006955714285714367
730,-0.0003611785714285633
731,8.05714285714235e-05
732,0.0004248214285713711
733,0.00039364285714279997
734,8.635714285714715e-05
735,-0.0002494285714285687
736,-0.0001431428571428433
737,0.0002809285714285181
738,0.0007375714285713693
739,0.0008142857142856436
740,0.0005441785714286393
741,0.00012814285714287825
742,5.3892857142910446e-05
743,0.00031960714285718595
744,0.0006972857142856575
745,0.0009348214285714005
746,0.000824785714285779
747,0.00048042857142850236
748,0.00013414285714280337
749,0.0001529999999999936
750,0.0004517142857142379
751,0.0008763214285714075
752,0.0008480357142856982
753,0.0005126785714285375
754,0.00012964285714289758
755,2.1535714285698354e-05
756,0.0001675714285714796
757,0.0005164285714285099
758,0.0006874285714285833
759,0.0004965000000000077
760,0.00013114285714291692
761,-9.685714285713028e-05
762,4.585714285708166e-05
763,0.0005076428571428997
764,0.000960214285714248
765,0.0010720714285714194
766,0.0009093214285713762
767,0.0006268928571428388
768,0.0007381071428571013
769,0.0011065714285714075
770,0.0014574642857143414
771,0.0011043214285714547
772,0.000496821428571386
773,-0.00012910714285716552
774,-0.00036942857142859356
775,-0.00013103571428574006
776,0.00037392857142849934
777,0.0006656785714285312
778,0.0005095714285714743
779,9.085714285720518e-05
780,-0.00033685714285718
781,-0.00020410714285714297
782,0.00037682142857136113
783,0.0008284285714285744
784,0.0008510357142857369
785,0.00045835714285707193
786,-4.060714285716622e-05
787,-0.00012632142857140442
788,0.0001529999999999936
789,0.0005718214285714395
790,0.0007190357142857096
791,0.0006367500000000652
792,0.0003388928571429314
793,0.00014614285714280583
794,0.0003516428571428674
795,0.0007673571428570979
796,0.0010029642857142663
797,0.0008333571428571876
798,0.0004618928571428427
799,4.628571428578913e-05
800,0.00017442857142851512
801,0.0005878928571427926
802,0.0010078928571428797
803,0.001083964285714245
804,0.0008485714285714303
805,0.00041592857142858417
806,0.00017303571428567264
807,0.00037864285714291106
808,0.0008745000000000098
809,0.001070678571428577
810,0.0010018928571428022
811,0.000726535714285654
812,0.0005272500000000236
813,0.0006163928571428556
814,0.0009393214285714586
815,0.0012854999999999807
816,0.0012470357142856667
817,0.0009678214285713694
818,0.000623999999999977
819,0.0006420000000000568
820,0.0009058928571427824
821,0.0013608214285714126
822,0.001550785714285701
823,0.0013018928571428643
824,0.0008453571428571901
825,0.0006355714285714243
826,0.0008057142857142351
827,0.0012576428571428266
828,0.0015811071428571616
829,0.0014801785714285286
830,0.0011660357142856878
831,0.0007692857142856724
832,0.0007458214285713995
833,0.0010650000000000301
834,0.001470000000000076
835,0.0014911071428570669
836,0.0011920714285714442
837,0.0007354285714285932
838,0.0006425357142857889
839,0.0008996785714285035
840,0.0013380000000000488
841,0.0015172500000000002
842,0.0012961071428571407
843,0.0008853214285713713
844,0.0005510357142856747
845,0.000630642857142811
846,0.0010165714285714652
847,0.0013626428571428104
848,0.0012784285714285914
849,0.0009740357142856481
850,0.0006002142857143257
851,0.0005337857142856807
852,0.0008008928571427987
853,0.0012352500000000178
854,0.0012917142857142596
855,0.0010414285714285805
856,0.0005995714285714168
857,0.0003658928571428228
858,0.000579964285714293
859,0.0009863571428571812
860,0.0012159642857142725
861,0.0011033571428571674
862,0.0007363928571428805
863,0.00029892857142859797
864,0.0003049285714285231
865,0.0006995357142857626
866,0.0011148214285714379
867,0.0011138571428571506
868,0.0008605714285714328
869,0.0004948928571428114
870,0.00034875000000000563
871,0.0005182500000000598
872,0.000816964285714304
873,0.0009884999999999573
874,0.0009924642857142832
875,0.000669750000000034
876,0.0003560357142857486
877,0.0004656428571428149
878,0.0008213571428571852
879,0.0010902857142857008
880,0.0008887499999999652
881,0.0005120357142857809
882,0.00019660714285712238
883,0.0003712499999999912
884,0.0007278214285714718
885,0.0010553571428571576
886,0.0011112857142856671
887,0.0008898214285714293
888,0.0004725000000000027
889,0.000206357142857172
890,0.0005063571428570819
891,0.000988821428571488
892,0.0013600714285714791
893,0.0012447857142857137
894,0.0007432500000000683
895,0.00033417857142851965
896,0.0003218571428571388
897,0.0005932499999999611
898,0.0009850714285713634
899,0.001038964285714274
900,0.0008481428571428751
901,0.0005393571428572029
902,0.00043349999999995654
903,0.0006805714285713955
904,0.001226785714285786
905,0.0014357142857142893
906,0.001201714285714317
907,0.0007937142857142326
908,0.00047389285714284515
909,0.0006088928571429112
910,0.001057285714285732
911,0.00156760714285714
912,0.001584857142857134
913,0.0010588928571429283
914,0.0005828571428571548
915,0.0006195000000000712
916,0.0008261785714286215
917,0.0013434642857142417
918,0.0013506428571428079
919,0.0010420714285714894
920,0.0005460000000000369
921,0.00026710714285711794
922,0.0004861071428572014
923,0.0009212142857143541
924,0.0012800357142857877
925,0.0012053571428571124
926,0.0007795714285714541
927,0.00031296428571435186
928,0.0003121071428570892
929,0.0006298928571428775
930,0.0009147857142857216
931,0.0009120000000000366
932,0.0006799285714286388
933,-1.87500000000134e-05
934,-0.0009625714285714539
935,-0.0014267142857142495
936,-0.000864321428571405
937,8.282142857137638e-05
938,0.000521357142857123
939,-1.7142857142969449e-06
940,-0.0010902857142857008
941,-0.0017857500000000367
942,-0.001580357142857152
943,-0.0006223928571428568
944,0.00017185714285718388
945,0.000103178571428586
946,-0.000825857142857167
947,-0.0017454642857142489
948,-0.0019159285714285903
949,-0.0011106428571428344
950,-0.00011357142857139227
951,0.0003453214285714117
952,-0.0001262142857143037
953,-0.0009023571428571638
954,-0.001239535714285722
955,-0.0007537499999999753
956,0.0003018214285714598
957,0.0008619642857142753
958,0.0003172500000000562
959,-0.0010675714285714375
960,-0.0021054642857143233
961,-0.002142964285714274
962,-0.0013566428571428852
963,-0.0005766428571428759
964,-0.0003952499999999962
965,-0.0011101071428571783
966,-0.0020569285714285815
967,-0.0023893928571428803
968,-0.0017446071428571385
969,-0.0006606428571428934
970,-6.374999999998465e-05
971,-0.0005209285714285678
972,-0.0015902142857143024
973,-0.0022955357142857126
974,-0.0020701071428571487
975,-0.0010862142857142741
976,-0.00028478571428574336
977,-0.0003659999999999997
978,-0.0013183928571428487
979,-0.002092821428571412
980,-0.002106857142857166
981,-0.0013336071428571676
982,-0.00048792857142859904
983,-0.0002765357142857131
984,-0.0009182142857143155
985,-0.0017736428571428573
986,-0.0021618214285714643
987,-0.0017351785714285434
988,-0.0007701428571428589
989,-1.6821428571438853e-05
990,-0.00022017857142857215
991,-0.0012699642857142836
992,-0.002078357142857179
993,-0.001883785714285732
994,-0.0008465357142856788
995,-5.035714285713969e-06
996,3.953571428577821e-05
997,-0.0008914285714285494
998,-0.0018250714285714612
999,-0.0021159642857143065
1000,-0.0015056785714285528
1001,-0.0004528928571428789
1002,0.000306214285714341
1003,2.1321428571496882e-05
1004,-0.0011504999999999907
1005,-0.0019871785714285954
1006,-0.0017471785714285458
1007,-0.0007332857142857411
1008,0.00015075000000004074
1009,0.00012407142857137542
1010,-0.0007325357142857313
1011,-0.0015192857142857516
1012,-0.001564821428571455
1013,-0.0008945357142856888
1014,-0.00017432142857141437
1015,0.00015664285714278898
1016,-0.0004753928571428645
1017,-0.0013776428571428516
1018,-0.0016298571428571052
1019,-0.0011272499999999954
1020,-0.00034028571428569777
1021,0.0001360714285713779
1022,-0.00012267857142860905
1023,-0.001097999999999999
1024,-0.0018280714285714237
1025,-0.0016236428571428263
1026,-0.0006454285714285746
1027,0.0002512499999999664
1028,0.0003012857142857277
1029,-0.0007088571428571809
1030,-0.0017427857142857407
1031,-0.001978071428571455
1032,-0.0012751071428571744
1033,-0.00028328571428572403
1034,0.00012910714285716552
1035,-0.00032292857142860294
1036,-0.0012737142857142559
1037,-0.0018695357142857003
1038,-0.0016354285714285511
1039,-0.0006978214285714657
1040,2.5500000000024313e-05
1041,-3.7071428571395465e-05
1042,-0.0008966785714285409
1043,-0.0017886428571428224
1044,-0.0018954642857142798
1045,-0.0009906428571428857
1046,2.9892857142905475e-05
1047,0.0003751071428571403
1048,-0.0003297857142857146
1049,-0.0013982142857142626
1050,-0.0019147500000000254
1051,-0.0013981071428571619
1052,-0.0003807857142856871
1053,0.00026839285714278356
1054,7.92857142849966e-06
1055,-0.000977678571428596
1056,-0.001756071428571409
1057,-0.0016764642857142727
1058,-0.0007489285714285389
1059,0.00010435714285707474
1060,0.0001956428571428351
1061,-0.0006233571428571441
1062,-0.0015722142857142985
1063,-0.0018834642857142774
1064,-0.0012589285714285684
1065,-0.0002955000000000041
1066,0.0001854642857142303
1067,-0.00026560714285717477
1068,-0.0012805714285714436
1069,-0.0019485000000000038
1070,-0.0016841785714285708
1071,-0.0007134642857142636
1072,7.832142857147061e-05
1073,3.921428571424761e-05
1074,-0.0008989285714285699
1075,-0.0017793214285714042
1076,-0.0019173214285714327
1077,-0.0011593928571428538
1078,-0.00022424999999999886
1079,0.00013028571428565426
1080,-0.0005435357142857303
1081,-0.0015476785714285616
1082,-0.001961785714285748
1083,-0.0015129642857142959
1084,-0.0004886785714286087
1085,0.00017282142857147115
1086,-0.0001756071428571561
1087,-0.0012086785714286055
1088,-0.00195492857142856
1089,-0.0018142500000000235
1090,-0.000834214285714298
1091,2.7107142857068263e-05
1092,0.00013392857142860187
1093,-0.0006754285714285808
1094,-0.0016608214285713987
1095,-0.0020098928571428585
1096,-0.001357178571428541
1097,-0.00027760714285717723
1098,0.0003409285714285306
1099,-7.317857142857978e-05
1100,-0.0011857499999999887
1101,-0.001955142857142838
1102,-0.0016707857142857258
1103,-0.0006899999999999906
1104,0.00016221428571431114
1105,0.00024632142857135313
1106,-0.0006715714285714317
1107,-0.0015286071428571699
1108,-0.0016080000000000285
1109,-0.0009517500000000163
1110,-0.00012675000000003577
1111,0.00016082142857146866
1112,-0.00046896428571430805
1113,-0.001380749999999991
1114,-0.0016975714285714157
1115,-0.001124250000000033
1116,-0.00020142857142855876
1117,0.00026035714285710707
1118,-0.00014421428571430742
1119,-0.001125321428571421
1120,-0.0019150714285714038
1121,-0.0017346428571428873
1122,-0.0006729642857142741
1123,0.0003324642857142988
1124,0.0006138214285713721
1125,-0.00037275000000001055
1126,-0.0016301785714285596
1127,-0.0019301785714285456
1128,-0.0011537142857143072
1129,-0.00024825000000000384
1130,0.00015171428571432802
1131,-0.0003020357142857374
1132,-0.0012332142857142665
1133,-0.001708607142857131
1134,-0.00140582142857146
1135,-0.0004831071428571627
1136,0.00026507142857136657
1137,0.0001453928571428723
1138,-0.0007128214285714307
1139,-0.001429178571428556
1140,-0.0013726071428571374
1141,-0.00032003571428574116
1142,0.0007028571428571796
